date,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var102,var103,var104,var105,var106,var107,var108,var109,var110,var111,var112,var113,var114,var115,var116,var117,var118,var119,var120,var125,var126,var127,var128,var129,var130,var131,var132,var133,var134,var135,var136,var137,var138
2012-03-01,90.60454412,119.0455785,79.62015411,79.36742333,69.27350787,124.0999813,95.7984127,737.4476987,75.71536145,83464,30559,52906,23111,16458,6653,60353,14100,46253,90.1543296,12737129,89,81,70,21589,9725,5864,1886,1015,3099,11845222,4283486,3090553,1457541,870090,2143552,18929,9121,4381,1914,796,2717,9653921,4183498,2065804,1211645,630551,1562423,98.33550199,95.2398838,108.5515722,97.48573889,1508443,286533,194151,1027759,83.59669588,84.47909095,84.82415495,132576,126684,191119,95.56,94.97,96.31,94.39,97.38,97.81,96.11,97.83,96.83,111.13,109.67,127.89,111.23,109.76,127.89,127.696155,131.6539924,4085,4155,120.38,198.14,195.68,196.19,163.71,92.34,94.34,96.05,97.77,91.54,90.94,92.85,195.96,6799.52,4344.1,1666.3,820.95,2318.49,1248.75,519.56,80.01,2014.04,199.2,79.42755556,136.1018172,2233.9,12447.6,103.4017229,1125.9,74.1,80.6,78.4,142.6858513,141.3394919,145.5919395,5.95,6.12,5.78,84.79326191,1775.7962,92.96661446,91.80798939,242934.5,375758.9,70.856,70.951
2012-04-01,83.71020094,94.49162446,79.54641223,77.41337271,63.91952185,137.1945533,86.62063492,474.3723849,74.48598743,77113,24256,52857,22542,15186,7355,54571,9070,45502,90.1543296,12737129,91,83,73,22579,10578,6022,1955,1005,3019,11369324,4751129,2871622,1494798,830419,1421356,19484,9800,4465,1817,669,2733,9070586,3508734,2050694,1417930,818748,1274480,98.33550199,95.2398838,108.5515722,97.48573889,1508443,286533,194151,1027759,83.59669588,84.47909095,84.82415495,132576,126684,191119,95.65,95.12,96.38,94.26,97.51,98.18,96.33,97.72,96.8,111.53,110.01,129.1,111.62,110.1,129.1,140.8877774,140.1140684,4507,4422,120.38,198.45,198.27,197.62,163.71,92.34,94.34,99.75,97.77,94.35,93.98,94.96,198.33,6729.03,4324.52,1642.89,752.52,2210.29,1099.66,478.89,73.67,1981.99,177.12,88.22755556,137.7572219,2481.4,12599,104.2879709,1135.55,74.4,80.8,78.5,142.206235,140.6466513,145.0881612,5.93,6.09,5.76,85.09835213,1782.1856,93.17211459,92.32759931,243471.5,377885.6,70.932,71.247
2012-05-01,92.47929309,78.28204129,97.96532627,61.61956111,52.10034515,103.8052602,106.7428571,403.6610879,97.44958093,85191,20095,65096,17943,12378,5565,67248,7718,59530,90.1543296,12737129,88,81,67,24433,10996,6860,1975,1104,3498,12448628,4961001,3459469,1227424,1086409,1714325,20592,10195,4776,1946,692,2983,10526726,4042711,2892692,1354305,986806,1250212,98.33550199,95.2398838,108.5515722,97.48573889,1508443,286533,194151,1027759,83.59669588,84.47909095,84.82415495,132576,126684,191119,95.59,95.08,96.29,94.29,97.29,97.84,96.21,97.54,96.63,111.14,109.39,131.5,111.23,109.48,131.5,154.7983745,168.3460076,4952,5313,120.38,186.35,183.56,186.45,168.82,92.34,94.34,99.75,97.77,94.56,93.98,95.77,213.55,6326.85,4020.82,1526.31,724.17,2036.87,1027.34,471.94,70.98,1843.47,166.55,88.22755556,137.7572219,2481.4,12599,106.0072002,1154.27,74.4,81.1,78.7,141.7266187,139.9538106,144.836272,5.91,6.06,5.75,85.42309125,1788.9865,93.17211459,92.32759931,243471.5,377885.6,70.967,71.376
2012-06-01,142.5666801,244.9980522,102.9978329,136.2237714,93.4716727,325.7041597,145.4984127,2127.824268,83.45174175,131331,62891,68440,39667,22207,17461,91664,40684,50979,90.1543296,12737129,88,80,62,21489,9091,6360,1959,1024,3055,12010142,4680642,3084848,1859763,820442,1564447,17966,8157,4384,1825,669,2931,8718700,3481971,2186263,1274916,550299,1225251,98.33550199,95.2398838,108.5515722,97.48573889,1508443,286533,194151,1027759,83.59669588,84.47909095,84.82415495,132576,126684,191119,95.44,94.99,96.08,94.09,97.01,97.67,96.04,97.13,96.22,110.75,108.99,131.49,110.86,109.07,131.49,153.1416068,157.0975919,4899,4958,120.38,171.1,167.62,176.44,163.46,92.34,94.34,99.75,97.77,94.67,93.98,96.24,184.32,6324.8,4023.58,1555.41,741.25,2100.05,1005.04,489.16,71.11,1854.01,162.61,88.22755556,137.7572219,2481.4,12599,107.0394725,1165.51,74.6,81.2,78.8,140.7673861,138.7990762,144.0806045,5.87,6.01,5.72,85.86589562,1798.26,93.17211459,92.32759931,243471.5,377885.6,70.941,71.462
2012-07-01,81.8050565,116.4277367,68.43095353,100.6147189,85.04082835,169.6325312,73.11111111,506.4330544,59.54852017,75358,29887,45471,29298,20204,9094,46060,9683,36377,90.1543296,12737129,70,72,55,20072,8302,5964,1807,1117,2882,11440707,4472888,2985497,1374694,836902,1770726,16164,6931,4196,1707,792,2538,7991438,2880162,2421127,1120484,711655,858010,98.33550199,95.2398838,108.5515722,97.48573889,1508443,286533,194151,1027759,87.37688379,88.13609053,90.58993751,138571,132168,204110,95.24,94.8,95.87,94.01,96.82,97.57,95.99,96.78,96.01,110.03,108.47,128.31,110.12,108.55,128.31,125.8830885,119.2965779,4027,3765,120.38,171.44,164.83,177.83,152.03,92.34,94.34,99.75,97.77,94.73,93.98,96.47,176.99,6455.07,4090.77,1520.99,708.95,2121.76,971.42,467.61,72.8,1881.99,152.51,89.68177778,140.3573225,2522.3,12836.8,105.0052348,1143.36,74.6,81.5,79,139.3285372,137.182448,142.5692695,5.81,5.94,5.66,86.30148028,1807.3823,94.13475068,92.74471411,245987,379592.8,70.861,71.557
2012-08-01,66.07106026,52.1231009,71.46039008,64.63134036,39.57824733,175.6761798,66.73650794,208.0020921,62.31338397,60864,13380,47484,18820,9403,9418,42044,3977,38066,90.1543296,12737129,74,69,52,17175,7017,5076,1635,929,2518,10028469,3963046,2459569,1281931,1139613,1184310,14453,6471,3551,1426,646,2359,8504588,3673899,1765966,1121248,811413,1132062,98.33550199,95.2398838,108.5515722,97.48573889,1508443,286533,194151,1027759,87.37688379,88.13609053,90.58993751,138571,132168,204110,95.15,94.72,95.77,93.93,96.69,97.52,95.96,96.52,95.99,109.35,107.9,126.38,109.44,107.98,126.38,102.8446389,99.42965779,3290,3138,120.38,182.28,183.78,189.3,143.33,92.34,94.34,99.75,97.77,94.86,93.98,96.97,186.55,6457.19,4107.25,1485.9,695.92,2199.36,1012.45,508.35,74.45,1905.12,157.2,89.68177778,140.3573225,2522.3,12836.8,103.9334717,1131.69,74.6,81.2,79.1,137.1702638,135.1039261,140.302267,5.72,5.85,5.57,86.77048476,1817.2045,94.13475068,92.74471411,245987,379592.8,70.79,71.63
2012-09-01,78.82521521,74.39423451,80.53816518,79.51852742,35.25549289,275.6761798,78.5031746,560.7217573,63.41179937,72613,19097,53516,23155,8376,14779,49457,10721,38737,90.1543296,12737129,68,70,56,17388,7455,5071,1499,841,2522,11599508,5290110,2407971,1292261,600858,2008308,14575,6630,3794,1508,631,2012,7560431,3336868,1729780,1056004,484921,952858,98.33550199,95.2398838,108.5515722,97.48573889,1508443,286533,194151,1027759,87.37688379,88.13609053,90.58993751,138571,132168,204110,96.57,96.17,97.13,95.46,98.36,98.89,97.66,98.42,97.81,109.31,108.05,124.07,109.4,108.13,124.07,112.1913098,126.5525982,3589,3994,120.38,188.12,183.51,196.37,143.33,92.34,94.34,99.75,97.77,94.86,93.98,96.97,198.87,6756.58,4282.75,1504.99,728.07,2350.93,1044.52,523.78,78.53,1996.21,164.57,89.68177778,140.3573225,2522.3,12836.8,103.298863,1124.78,74.6,81.3,79.2,134.5323741,132.5635104,137.7833753,5.61,5.74,5.47,86.7269325,1816.2924,94.13475068,92.74471411,245987,379592.8,70.683,71.868
2012-10-01,71.10693777,67.00428516,72.69443776,87.82238401,42.84872464,287.1106137,63.38253968,367.1025105,53.87473808,65503,17200,48304,25573,10180,15392,39931,7019,32911,90.1543296,12737129,69,67,55,17655,7514,5174,1697,919,2351,9984339,4601583,2273960,1215017,647125,1246654,15700,7001,3943,1439,691,2626,8687129,3331533,1893016,1213170,553307,1696103,98.33550199,95.2398838,108.5515722,97.48573889,1508443,286533,194151,1027759,87.37688379,88.13609053,90.58993751,138571,132168,204110,96.36,95.94,96.92,95.38,98.05,98.24,97.41,98.33,97.44,108.74,107.66,121.55,108.83,107.74,121.55,129.321663,135.0760456,4137,4263,120.38,183.09,175.9,185.16,152.84,92.34,94.34,99.75,97.77,94.86,93.98,96.97,203.62,6379.72,4074.27,1468.92,692.87,2131.67,886.82,508.31,72.18,1912.06,148.98,89.88444444,127.1097116,2528,11625.2,101.6595338,1106.93,74.8,81.3,79.4,131.8944844,129.7921478,135.0125945,5.5,5.62,5.36,87.04317222,1822.9153,94.54253642,93.21052326,247052.6,381499.3,70.603,72.228
2012-11-01,91.69552427,99.37280873,88.73254274,95.44283801,65.77994781,226.8979668,89.96349206,516.7887029,76.60424306,84469,25509,58961,27792,15628,12164,56677,9881,46796,90.1543296,12737129,71,63,49,19495,7674,5997,1863,1078,2883,10562678,4104397,2631509,1250730,1443781,1132261,16814,7001,4344,1840,760,2869,9969021,3705063,2260159,1576230,578364,1849205,98.33550199,95.2398838,108.5515722,97.48573889,1508443,286533,194151,1027759,87.37688379,88.13609053,90.58993751,138571,132168,204110,96.16,95.74,96.73,95.1,97.81,98.07,97.28,97.97,97.24,108.35,107.37,119.98,108.43,107.44,119.98,134.5107846,143.6945501,4303,4535,120.38,176.76,168.74,180.2,154.88,92.34,94.34,99.75,97.77,94.86,93.98,96.97,198.44,6407.83,4120.49,1514.38,674.29,2089.96,902.64,499.37,69.88,1932.9,148.67,89.88444444,127.1097116,2528,11625.2,99.87693551,1087.52,75,81.7,79.7,129.736211,127.7136259,132.7455919,5.41,5.53,5.27,87.24403499,1827.1219,94.54253642,93.21052326,247052.6,381499.3,70.55,72.505
2012-12-01,117.3471271,146.0148033,106.274079,218.9738659,108.4729354,708.6737549,70.37460317,612.5,53.40656103,108099,37482,70617,63763,25771,37992,44336,11711,32625,90.1543296,12737129,72,63,57,17768,7510,4761,1573,890,3034,18200486,11192992,2461965,1203214,764766,2577549,11722,4840,2946,1328,572,2036,6079806,2052130,1573072,937072,567244,950288,98.33550199,95.2398838,108.5515722,97.48573889,1508443,286533,194151,1027759,87.37688379,88.13609053,90.58993751,138571,132168,204110,96.09,95.64,96.64,95.28,97.69,97.92,97.14,97.92,97,107.57,106.84,116.4,107.64,106.91,116.4,112.1287902,101.3307985,3587,3198,120.38,174.34,168.99,179.6,154.8,92.34,94.34,99.75,97.77,94.86,93.98,96.97,195.67,6620.9,4266.15,1589.73,727.85,2149.25,950.12,496.32,66.92,1997.05,155.13,89.88444444,127.1097116,2528,11625.2,98.90803225,1076.97,75.3,82.1,79.9,127.3381295,125.404157,130.2267003,5.31,5.43,5.17,87.47606858,1831.9813,94.54253642,93.21052326,247052.6,381499.3,70.501,72.654
2013-01-01,47.52439779,77.35488898,36.00258849,65.44180775,50.82077616,130.2555493,39.24285714,407.0606695,27.73048717,43779,19857,23923,19056,12074,6983,24723,7783,16940,88.95545266,12567750,74,66,49,13269,4932,4201,1521,886,1729,8413721,2945686,2251395,1302479,831362,1082799,9576,3661,2481,1227,469,1738,6332345,1791233,1971605,974514,787845,807148,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,89.36502932,89.95858868,91.45229726,141724,134901,206053,97.05,96.68,97.56,96.08,98.7,98.87,98.11,98.97,98.19,107.83,107.36,113.55,107.9,107.43,113.55,82.15067209,90.52598226,2628,2857,125.6,174.1,170.93,178.14,154.8,92.34,94.34,99.75,97.77,94.86,93.98,96.97,197.41,6439.02,4193.87,1533.93,770.67,2030.43,938.16,503.67,72.74,1961.94,157.4,88.20977778,133.2371143,2480.9,12185.6,97.84086108,1065.35,75.5,82.3,80.2,126.618705,124.9422633,128.9672544,5.28,5.41,5.12,88.08448708,1844.7232,94.64413844,94.01159771,247318.1,384778,70.462,72.82
2013-02-01,60.89840315,69.27152318,57.66464002,69.52848656,58.01835171,120.5372132,56.90952381,209.1004184,52.14608434,56099,17782,38317,20246,13784,6462,35853,3998,31855,88.95545266,12567750,72,69,55,13309,5148,4073,1448,753,1887,7268443,2404310,2106458,1001493,728146,1028036,10210,4506,2503,1244,430,1527,7832000,3116628,1435649,1006568,409908,1863247,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,89.36502932,89.95858868,91.45229726,141724,134901,206053,97.27,96.87,97.82,96.24,98.97,99.27,98.42,99.11,98.46,108.32,107.8,114.57,108.39,107.87,114.57,78.55579869,84.06210393,2513,2653,125.6,183.64,187.68,190.98,154.58,92.34,100,99.75,106.41,94.86,93.98,96.97,194.03,6600.13,4344,1658.77,799.81,2036.29,938.96,535.87,69.45,2026.49,154.03,88.20977778,133.2371143,2480.9,12185.6,99.79979061,1086.68,75.8,82.5,80.4,125.6594724,124.2494226,127.9596977,5.24,5.38,5.08,88.7572766,1858.8132,94.64413844,94.01159771,247318.1,384778,70.421,73.017
2013-03-01,70.85508961,87.23022984,64.53015892,90.71740101,69.41240845,185.1333706,61.67460317,308.6297071,53.94512834,65271,22392,42879,26416,16491,9925,38855,5901,32954,88.95545266,12567750,78,71,60,18737,8016,5537,1873,889,2422,10160177,3926408,3216089,1211884,704100,1101696,16479,7728,4144,1700,593,2314,8602709,3627938,2022957,1192286,595375,1164153,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,89.36502932,89.95858868,91.45229726,141724,134901,206053,97.03,96.64,97.54,96.19,98.63,98.74,98.14,98.91,98.01,108.04,107.43,115.57,108.11,107.5,115.57,133.3541732,138.9100127,4266,4384,125.6,176.45,178.1,177.69,152.55,92.34,100,99.75,106.41,94.86,93.98,96.97,178.25,6424.41,4262.29,1708.84,771.89,1934.3,906.13,555.02,70.85,2004.89,153.49,88.20977778,133.2371143,2480.9,12185.6,101.2251345,1102.2,76,82.5,80.6,124.2206235,122.6327945,126.1964736,5.18,5.31,5.01,89.04413132,1864.8207,94.64413844,94.01159771,247318.1,384778,70.389,73.337
2013-04-01,69.42433157,95.59018309,59.31705996,88.58477283,83.92962371,109.1960455,60.56825397,240.4288703,54.93877685,63953,24538,39415,25795,19940,5854,38158,4597,33561,88.95545266,12567750,80,77,56,22986,10510,6468,2055,1008,2945,9757932,3521984,2752339,1448516,866781,1168312,20325,10101,4760,1987,692,2785,9857478,3935094,2489175,1436365,715849,1280995,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,89.36502932,89.95858868,91.45229726,141724,134901,206053,96.94,96.55,97.45,96.13,98.41,98.54,97.78,98.74,97.77,107.75,106.91,117.94,107.82,106.98,117.94,139.9499844,145.2154626,4477,4583,125.6,169.75,168.18,171.46,152.61,92.34,100,99.75,97.77,94.86,93.98,96.97,160.21,6195.53,4112.73,1742.47,722.84,1841.97,730.87,563.87,71.31,1963.95,128.73,88.22044444,127.3568195,2481.2,11647.8,103.0279375,1121.83,76.3,82.7,80.8,122.5419664,121.0161663,124.6851385,5.11,5.24,4.95,89.33029844,1870.8138,95.67183045,95.10791673,250003.6,389265.1,70.391,73.603
2013-05-01,80.46982707,131.6049864,60.71514568,85.62107215,58.96961024,203.7306473,78.08730159,1034.15272,48.1633054,74128,33783,40344,24932,14010,10922,49195,19773,29422,88.95545266,12567750,83,76,56,22650,9952,6234,1817,1489,3158,10837979,3685630,3398978,1391712,975945,1385714,19370,9196,4798,1901,753,2722,8388548,3034862,2394333,1335670,598627,1025056,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,89.36502932,89.95858868,91.45229726,141724,134901,206053,96.78,96.39,97.27,96.05,98.24,98.62,97.66,98.35,97.52,106.64,106.14,112.67,106.71,106.21,112.67,149.6717724,152.1229404,4788,4801,125.6,166.99,164.73,169.11,147.04,92.17,100,99.75,97.77,94.93,94.09,96.97,175.24,6354.98,4221.74,1840.25,760.77,1895.97,806.26,577.87,77.95,2001.05,145.95,88.22044444,127.3568195,2481.2,11647.8,102.0030123,1110.67,76.5,82.9,81,120.6235012,119.1685912,122.9219144,5.03,5.16,4.88,89.50481307,1874.4686,95.67183045,95.10791673,250003.6,389265.1,70.381,73.741
2013-06-01,95.83690661,90.02726919,98.08271129,115.9449157,85.92895025,248.9647454,86.54285714,140.9518828,84.83990309,88284,23110,65174,33762,20415,13347,54522,2695,51827,88.95545266,12567750,82,75,64,19400,8066,5693,1679,1041,2921,10007009,3767757,2447448,1157473,893238,1741093,16213,7278,4022,1640,603,2670,8434645,3461379,2039073,1052424,521172,1360597,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,89.36502932,89.95858868,91.45229726,141724,134901,206053,96.75,96.37,97.23,96.04,98.13,98.36,97.66,98.3,97.47,106.48,105.89,113.7,106.55,105.96,113.7,138.5432948,144.5500634,4432,4562,125.6,169.56,170.32,171.26,143.21,92.17,100,99.75,97.77,94.98,94.15,96.97,172.74,5972.42,3948.46,1675.49,689.17,1716.44,711.05,519.06,71.54,1863.32,131.81,88.22044444,127.3568195,2481.2,11647.8,104.2567456,1135.21,76.9,83.3,81.2,118.9448441,117.551963,120.906801,4.96,5.09,4.8,89.96321718,1884.0688,95.67183045,95.10791673,250003.6,389265.1,70.353,73.907
2013-07-01,73.17925727,57.01597195,79.4245124,77.21762423,46.50223083,213.337064,71.31269841,187.6569038,67.67122839,67412,14636,52776,22485,11048,11437,44927,3588,41339,88.95545266,12567750,75,69,59,20725,8378,6215,2226,1066,2840,11233555,4715541,2829772,1606043,852232,1229967,17150,7333,4300,1968,622,2927,7998695,2545426,2085428,1388816,665743,1313282,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,93.56201526,93.91433659,93.6949652,148380,140833,211106,96.66,96.27,97.12,96.04,98.01,98.25,97.39,98.25,97.38,105.95,105.41,112.54,106,105.47,112.54,121.350422,120.5956907,3882,3806,120.15,174.47,177.03,176.49,143.21,93.97,100,99.75,97.77,94.98,94.15,96.97,189.31,6265.7,4083.18,1649.6,738.67,1853.73,734.95,554.31,73.12,1914.03,133.55,88.16711111,121.0905552,2479.7,11074.7,103.523869,1127.23,77.2,83.4,81.4,117.5059952,116.1662818,119.395466,4.9,5.03,4.74,90.12157817,1887.3853,96.31867751,95.92218483,251693.9,392597.8,70.351,74.179
2013-08-01,64.78468068,73.35800545,61.47513845,83.53995673,58.22038892,195.7470621,56.11587302,261.4539749,49.69061027,59679,18831,40849,24326,13832,10494,35353,4999,30355,88.95545266,12567750,76,70,57,18416,7619,5276,2013,1066,2442,10416674,3621269,2807061,1696802,1115658,1175884,15482,6765,3968,1798,699,2252,9336379,3271492,2787188,1416996,830675,1030028,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,93.56201526,93.91433659,93.6949652,148380,140833,211106,96.69,96.31,97.16,96.03,97.98,98.22,97.39,98.22,97.37,106.01,105.59,111.16,106.06,105.65,111.16,113.5979994,121.7680608,3634,3843,120.15,174.29,169.26,175.54,147.91,93.97,100,99.75,97.77,95.01,94.15,97.08,168.51,6201.27,4115.31,1655.46,724.22,1924.25,732.5,516.74,73.54,1926.36,130.57,88.16711111,121.0905552,2479.7,11074.7,102.5825175,1116.98,77.6,83.7,81.6,116.5467626,115.2424942,118.1360202,4.86,4.99,4.69,90.01410853,1885.1346,96.31867751,95.92218483,251693.9,392597.8,70.323,74.598
2013-09-01,78.75682541,92.08414492,73.6109439,94.28551805,63.3555013,231.3560903,71.58095238,449.0585774,59.76623887,72550,23638,48913,27455,15052,12403,45096,8586,36510,88.95545266,12567750,78,72,52,17961,7523,5188,2150,890,2210,10298366,3915858,2531425,1644035,840831,1366217,14711,6653,3843,1628,548,2039,7386898,3143718,1642886,1195086,385096,1020112,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,93.56201526,93.91433659,93.6949652,148380,140833,211106,98.32,97.98,98.74,97.75,99.67,99.66,99.18,100.03,99.2,105.74,105.51,108.68,105.8,105.57,108.68,117.5992498,110.1711027,3762,3477,120.15,173.6,170.8,175.09,148.47,94.31,100,99.75,97.77,95.01,94.15,97.08,178.62,6640.29,4276.5,1721.85,773.83,2026.38,787.83,534.89,77.35,1996.96,140.61,88.16711111,121.0905552,2479.7,11074.7,99.86132285,1087.35,77.7,83.8,81.9,115.58753,114.3187067,117.1284635,4.82,4.95,4.65,90.7933363,1901.4537,96.31867751,95.92218483,251693.9,392597.8,70.36,75.2
2013-10-01,103.0395467,111.9400078,99.60269685,82.7363577,56.01481606,201.1565007,112.4238095,806.8514644,90.68884233,94919,28735,66184,24092,13308,10784,70827,15427,55400,88.95545266,12567750,85,76,60,19502,8098,5650,1771,996,2987,10568933,3928986,2832042,1307975,876744,1623186,17868,7905,4543,2000,646,2774,10015506,3754280,2698677,1402513,757024,1403012,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,93.56201526,93.91433659,93.6949652,148380,140833,211106,98.29,97.94,98.7,97.72,99.51,99.56,99.02,99.82,99.08,105.4,105.31,106.69,105.44,105.35,106.69,136.2925914,155.8618504,4360,4919,120.15,167.88,161.18,170.19,149.51,96.26,100,99.75,97.77,94.9,94.15,96.71,190.8,6810.08,4358.79,1781.03,834.53,1987.91,758.3,532.44,76.54,2030.09,137.23,89.14133333,121.5180739,2507.1,11113.8,97.97402788,1066.8,78.1,84.3,82.2,114.6282974,113.6258661,116.1209068,4.78,4.92,4.61,91.18840078,1909.7274,97.23175631,96.76142314,254079.9,396032.7,70.503,75.872
2013-11-01,90.60997188,97.28476821,88.03274741,114.214087,75.36408789,286.3831375,79.7,369.6129707,70.62598219,83469,24973,58496,33258,17905,15353,50211,7067,43144,88.95545266,12567750,82,74,64,18876,7624,5613,1913,919,2807,13269239,6972515,2577025,1360173,782966,1576560,16270,6992,4110,1913,675,2580,9800927,4131527,2132695,1488349,614400,1433956,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,93.56201526,93.91433659,93.6949652,148380,140833,211106,98.11,97.81,98.47,97.61,99.28,99.45,98.93,99.41,98.9,104.82,104.71,106.42,104.85,104.74,106.42,143.0134417,148.0671736,4575,4673,120.15,168.31,160.18,170.72,147.84,97.78,100,99.75,97.77,94.78,94.15,96.27,181.35,6973.92,4407.24,1786.18,803.65,1920.8,729.02,517.06,73.11,2044.87,134.82,89.14133333,121.5180739,2507.1,11113.8,97.60850798,1062.82,78.4,84.6,82.5,113.9088729,112.9330254,115.3652393,4.75,4.89,4.58,91.60742116,1918.5028,97.23175631,96.76142314,254079.9,396032.7,70.626,76.363
2013-12-01,155.8049914,182.1815349,145.6176258,274.319173,137.9493223,878.6606976,101.0269841,731.7991632,81.28437664,143526,46766,96760,79879,32774,47105,63647,13992,49655,88.95545266,12567750,79,72,60,19171,7726,5405,1666,913,3461,14833710,6831807,3969224,963891,850794,2217994,13891,5626,3585,1595,620,2465,10310394,5759646,1976862,1030004,485950,1057932,100.8807178,105.9507269,98.86221318,99.77633728,1547486,318757,176821,1051908,93.56201526,93.91433659,93.6949652,148380,140833,211106,98.33,98.06,98.7,97.67,99.48,99.69,99.14,99.53,99.29,105.05,105.03,105.52,105.08,105.06,105.52,124.195061,132.0342205,3973,4167,120.15,172.01,164.53,174.98,149.73,97.78,100,99.75,97.77,94.78,94.15,96.27,176.09,6874.37,4358,1737.83,853.67,1980.43,706.18,499.99,72.52,2011.34,129.71,89.14133333,121.5180739,2507.1,11113.8,97.04369708,1056.67,78.7,85,82.8,113.1894484,112.4711316,114.3576826,4.72,4.87,4.54,92.1307645,1929.463,97.23175631,96.76142314,254079.9,396032.7,70.762,76.805
2014-01-01,75.36664532,122.1737437,57.28690104,114.2415605,112.0170048,124.0999813,57.4,248.3786611,51.420901,69427,31362,38066,33266,26613,6653,36162,4749,31412,87.65489921,12384006,78,74,59,14054,5218,4448,1366,755,2267,7029681,2615653,2023477,793332,495884,1101335,9979,4080,2678,1098,393,1730,5214188,2208314,1257872,548290,482914,716798,99.88591738,100.2346653,100.5887418,99.6671618,1532226,301560,179909,1050757,95.00220695,95.08332277,94.85291507,150664,142586,213715,98.7,98.46,99.04,98.11,99.87,100.02,99.55,99.98,99.64,104.8,104.85,104.33,104.82,104.88,104.33,98.87464833,92.4904943,3163,2919,102.96,169.17,161.91,168.3,166.66,97.78,100,99.75,97.77,94.78,94.15,96.27,187.14,6436.94,4174.76,1786.37,802.49,1886.74,702.45,515.2,77.68,1941.15,126.42,92.88533333,110.1609482,2612.4,10075.1,97.78575758,1064.75,79,85.4,82.9,112.7098321,112.2401848,113.6020151,4.7,4.86,4.51,92.52411478,1937.7008,97.83662319,97.59013095,255660.5,399424.5,70.842,77.123
2014-02-01,84.40386891,148.1768601,59.76703588,150.3279646,144.2419396,177.2990114,53.93333333,197.0711297,49.45324777,77752,38037,39714,43774,34269,9505,33978,3768,30210,87.65489921,12384006,81,74,57,14933,6235,4407,1277,664,2350,12075079,7070212,2419497,981613,559820,1043937,12319,5679,3132,1106,432,1970,7310794,3097151,2095484,860425,337191,920543,99.88591738,100.2346653,100.5887418,99.6671618,1532226,301560,179909,1050757,95.00220695,95.08332277,94.85291507,150664,142586,213715,98.71,98.46,99.05,98.16,99.87,99.9,99.51,100.09,99.6,104.84,104.83,105.1,104.86,104.86,105.1,82.52578931,85.36121673,2640,2694,118.9,170.14,165.33,170.8,161.97,97.78,100,99.75,97.77,94.78,94.15,96.27,174.94,6592.96,4241.25,1827.08,815.72,1819.51,745.82,528.96,84.27,1979.99,138.16,92.88533333,110.1609482,2612.4,10075.1,98.38730415,1071.3,79.3,85.7,83.2,112.470024,111.778291,113.0982368,4.69,4.84,4.49,93.46070081,1957.3154,97.83662319,97.59013095,255660.5,399424.5,70.957,77.492
2014-03-01,83.00567744,114.2072458,70.95322658,137.3536179,112.8924994,245.7563887,57.88412698,130.5439331,55.61157674,76464,29317,47147,39996,26821,13175,36467,2496,33972,87.65489921,12384006,81,81,58,21352,9687,6117,1700,895,2953,11480053,4403977,3125193,1565818,816001,1569064,18152,8769,4492,1745,563,2583,10638507,3745062,3464359,1598396,704151,1126539,99.88591738,100.2346653,100.5887418,99.6671618,1532226,301560,179909,1050757,95.00220695,95.08332277,94.85291507,150664,142586,213715,99.43,99.37,99.66,98.41,100.2,100.83,99.92,99.9,99.9,105.52,105.63,104.41,105.55,105.66,104.41,132.0412629,131.8441065,4224,4161,118.9,169.62,166.25,169.17,160.85,97.78,100,105.79,99.77,102.49,104.83,96.93,178.81,6533.77,4231.65,1810.52,796.32,1868.3,733.08,541.58,85.61,1985.61,137.82,92.88533333,110.1609482,2612.4,10075.1,98.34965009,1070.89,79.5,86,83.4,111.7505995,111.5473441,112.3425693,4.66,4.83,4.46,93.85323935,1965.5362,97.83662319,97.59013095,255660.5,399424.5,71.157,77.901
